EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2021;12060;1231;121000;91002;Complemento de destino de Personal Funcionario;103007,88
2021;12060;1231;121001;91002;Complemento específico de Personal Funcionario;197829,6
2021;12060;1231;160000;91002;Seguridad social;126983,71
2021;12060;1231;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1860
2021;12060;1231;202000;91002;Arrendamientos de edificios y otras construcciones;7500
2021;12060;1231;212000;91002;Rep. y conservación edificios y otras construcc.;500
2021;12060;1231;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;200
2021;12060;1231;215000;91002;Reparación y conservación de mobiliario y enseres;1900
2021;12060;1231;216000;91002;Rep. y conserv. equipos procesos de información;1200
2021;12060;1231;220000;91002;Ordinario no inventariable;500
2021;12060;1231;220001;91002;Mobiliario y enseres;300
2021;12060;1231;220002;91002;Prensa, revistas y publicaciones periódicas;350
2021;12060;1231;220003;91002;Libros y otras publicaciones;300
2021;12060;1231;220004;91002;Material informático;250
2021;12060;1231;221000;91002;Energía eléctrica;10000
2021;12060;1231;221019;91002;Otro material sanitario;100
2021;12060;1231;226001;91002;Atenciones protocolarias y representativas;400
2021;12060;1231;226009;91002;Otros gastos diversos;400
2021;12060;1231;227000;91002;Limpieza y aseo;20000
2021;12060;1231;227006;91002;Estudios y trabajos técnicos;26000
2021;12060;1231;230000;91002;Dietas;600
2021;12060;1231;231000;91002;Locomoción;1400
2021;12060;1231;233000;91002;Gastos a través de agencias de viaje;1000
2021;12060;1231;250000;91002;Gastos en pruebas selectivas;160000
2021;12060;1231;251000;91002;Realización de cursos de formación interna;120000
2021;12070;1212;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;12070;1212;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;12070;1212;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;12070;1212;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;3864,66
2021;12070;1212;120000;91002;Sueldos de Personal Funcionario;288161,4
2021;12070;1212;120005;91002;Trienios de Personal Funcionario;75272,28
2021;12070;1212;120006;91002;Pagas extraordinarias de Personal Funcionario;114870,9
2021;12070;1212;121000;91002;Complemento de destino de Personal Funcionario;167724
2021;12070;1212;121001;91002;Complemento específico de Personal Funcionario;334167,96
2021;12070;1212;130000;91002;Salario base de Personal Laboral Fijo;1426888,52
2021;12070;1212;130001;91002;Antigüedad de Personal Laboral Fijo;183598,2
2021;12070;1212;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;348015,1
2021;12070;1212;130003;91002;Otras remuneraciones de Personal Laboral Fijo;428619,4
2021;12070;1212;160000;91002;Seguridad social;1015395,95
2021;12070;1212;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1860
2021;12070;1212;203000;91002;Arrendamientos maquinaria, instalación y utillaje;6500
2021;12070;1212;204000;91002;Arrendamientos de material de transporte;900
2021;12070;1212;205000;91002;Arrendamientos de mobiliario y enseres;600
2021;12070;1212;206000;91002;Arrendamientos de equipos procesos de información;600
2021;12070;1212;209000;91002;Arrendamientos de otro inmovilizado material;600
2021;12070;1212;212000;91002;Rep. y conservación edificios y otras construcc.;430000
2021;12070;1212;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;11400
2021;12070;1212;214000;91002;Reparación y conservación material de transporte;5500
2021;12070;1212;215000;91002;Reparación y conservación de mobiliario y enseres;15000
2021;12070;1212;216000;91002;Rep. y conserv. equipos procesos de información;3000
2021;12070;1212;219000;91002;Rep. y conservación de otro inmovilizado material;50000
2021;12070;1212;220000;91002;Ordinario no inventariable;2600
2021;12070;1212;220001;91002;Mobiliario y enseres;300
2021;12070;1212;220002;91002;Prensa, revistas y publicaciones periódicas;1100
2021;12070;1212;220003;91002;Libros y otras publicaciones;600
2021;12070;1212;220004;91002;Material informático;1500
2021;12070;1212;220009;91002;Otro material de oficina;500
2021;12070;1212;221000;91002;Energía eléctrica;5000
2021;12070;1212;221001;91002;Agua;73500
2021;12070;1212;221002;91002;Gas;2000
2021;12070;1212;221003;91002;Combustibles;3000
2021;12070;1212;221004;91002;Vestuario;6000
2021;12070;1212;221005;91002;Productos alimenticios;300
2021;12070;1212;221006;91002;Productos farmacéuticos;300
2021;12070;1212;221009;91002;Otros suministros;1000
2021;12070;1212;222000;91002;Telefónicas;35000
2021;12070;1212;222001;91002;Postales;3000
2021;12070;1212;223000;91002;Transporte;1000
2021;12070;1212;224001;91002;Primas de vehículos;2000
2021;12070;1212;224003;91002;Otros riesgos;6000
2021;12070;1212;225000;91002;Tributos locales;63800
2021;12070;1212;225001;91002;Tributos autonómicos;8400
2021;12070;1212;225002;91002;Tributos estatales;15000
2021;12070;1212;226000;91002;Cánones;1500
2021;12070;1212;226001;91002;Atenciones protocolarias y representativas;600
2021;12070;1212;226002;91002;Gastos de divulgación y promoción;1000
2021;12070;1212;226003;91002;Jurídicos, Contenciosos;5000
2021;12070;1212;226009;91002;Otros gastos diversos;2000
2021;12070;1212;227000;91002;Limpieza y aseo;482700
2021;12070;1212;227001;91002;Seguridad;32000
2021;12070;1212;227006;91002;Estudios y trabajos técnicos;18000
2021;12070;1212;227009;91002;Otros trabajos realizados por otras empresas;3200
2021;12070;1212;230000;91002;Dietas;500
2021;12070;1212;231000;91002;Locomoción;500
2021;12070;1212;233000;91002;Gastos a través de agencias de viaje;500
2021;12070;1212;251000;91002;Realización de cursos de formación interna;500
2021;12070;1212;602000;91002;Edificios y otras construcciones;20000
2021;12070;1212;602000;91002;Edificios y otras construcciones;140000
2021;12070;1212;602000;91002;Edificios y otras construcciones;20000
2021;12070;1212;602000;91002;Edificios y otras construcciones;90000
2021;12070;1212;603000;91002;Maquinaria, instalación y utillaje;130000
2021;12070;1212;604000;91002;Material de transporte;80000
2021;12070;1212;605000;91002;Mobiliario y enseres;10000
2021;12070;1264;120000;91002;Sueldos de Personal Funcionario;394746,6
2021;12070;1264;120005;91002;Trienios de Personal Funcionario;85585,68
2021;12070;1264;120006;91002;Pagas extraordinarias de Personal Funcionario;151336,76
2021;12070;1264;121000;91002;Complemento de destino de Personal Funcionario;211630,08
2021;12070;1264;121001;91002;Complemento específico de Personal Funcionario;409004,04
2021;12070;1264;130000;91002;Salario base de Personal Laboral Fijo;30958,56
2021;12070;1264;130001;91002;Antigüedad de Personal Laboral Fijo;7044,72
2021;12070;1264;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;8152,26
2021;12070;1264;130003;91002;Otras remuneraciones de Personal Laboral Fijo;8078,04
2021;12070;1264;160000;91002;Seguridad social;310170,63
2021;12070;1264;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1860
2021;12070;1264;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;1000
2021;12070;1264;215000;91002;Reparación y conservación de mobiliario y enseres;1800
2021;12070;1264;216000;91002;Rep. y conserv. equipos procesos de información;2500
2021;12070;1264;220000;91002;Ordinario no inventariable;5000
2021;12070;1264;220001;91002;Mobiliario y enseres;1000
2021;12070;1264;220002;91002;Prensa, revistas y publicaciones periódicas;7000
2021;12070;1264;220003;91002;Libros y otras publicaciones;1000
2021;12070;1264;220004;91002;Material informático;1000
2021;12070;1264;221009;91002;Otros suministros;1000
2021;12070;1264;223000;91002;Transporte;500
2021;12070;1264;224003;91002;Otros riesgos;600
2021;12070;1264;226000;91002;Cánones;200
2021;12070;1264;226009;91002;Otros gastos diversos;300
2021;12070;1264;227004;91002;Custodia, depósito y almacenaje;26000
2021;12070;1264;227006;91002;Estudios y trabajos técnicos;36000
2021;12070;1264;227009;91002;Otros trabajos realizados por otras empresas;5000
2021;12070;1264;230000;91002;Dietas;500
2021;12070;1264;231000;91002;Locomoción;600
2021;12070;1264;233000;91002;Gastos a través de agencias de viaje;400
2021;12070;1264;251000;91002;Realización de cursos de formación interna;300
2021;12070;6313;120000;91002;Sueldos de Personal Funcionario;135854,16
2021;12070;6313;120005;91002;Trienios de Personal Funcionario;35354,4
2021;12070;6313;120006;91002;Pagas extraordinarias de Personal Funcionario;55021,72
2021;12070;6313;121000;91002;Complemento de destino de Personal Funcionario;89437,32
2021;12070;6313;121001;91002;Complemento específico de Personal Funcionario;185408,76
2021;12070;6313;121009;91002;Otras retribuciones complementarias Funcionarios;3895,56
2021;12070;6313;160000;91002;Seguridad social;121378,24
2021;12070;6313;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1860
2021;12070;6313;212000;91002;Rep. y conservación edificios y otras construcc.;400000
2021;12070;6313;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;3600
2021;12070;6313;214000;91002;Reparación y conservación material de transporte;300
2021;12070;6313;215000;91002;Reparación y conservación de mobiliario y enseres;500
2021;12070;6313;216000;91002;Rep. y conserv. equipos procesos de información;300
2021;12070;6313;219000;91002;Rep. y conservación de otro inmovilizado material;4000
2021;12070;6313;220000;91002;Ordinario no inventariable;300
2021;12070;6313;220001;91002;Mobiliario y enseres;600
2021;12070;6313;220002;91002;Prensa, revistas y publicaciones periódicas;600
2021;12070;6313;220003;91002;Libros y otras publicaciones;200
2021;12070;6313;220004;91002;Material informático;600
2021;12070;6313;220009;91002;Otro material de oficina;100
2021;12070;6313;221000;91002;Energía eléctrica;106000
2021;12070;6313;221001;91002;Agua;3500
2021;12070;6313;221002;91002;Gas;7500
2021;12070;6313;221009;91002;Otros suministros;600
2021;12070;6313;222001;91002;Postales;200
2021;12070;6313;223000;91002;Transporte;200
2021;12070;6313;225000;91002;Tributos locales;280000
2021;12070;6313;225001;91002;Tributos autonómicos;300
2021;12070;6313;226000;91002;Cánones;100
2021;12070;6313;226003;91002;Jurídicos, Contenciosos;300
2021;12070;6313;226004;91002;Remuneraciones a agentes mediadores independientes;5500
2021;12070;6313;226009;91002;Otros gastos diversos;1000
2021;12070;6313;227000;91002;Limpieza y aseo;1000
2021;12070;6313;227001;91002;Seguridad;3000
2021;12070;6313;227006;91002;Estudios y trabajos técnicos;2700
2021;12070;6313;227009;91002;Otros trabajos realizados por otras empresas;600
2021;12070;6313;230000;91002;Dietas;600
2021;12070;6313;231000;91002;Locomoción;600
2021;13010;5111;100000;91002;Retribuciones básicas de Altos Cargos;16199,76
2021;13010;5111;100001;91002;Otras remuneraciones de Altos Cargos;54056,88
2021;13010;5111;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;13010;5111;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;13010;5111;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;13010;5111;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;3864,66
2021;13010;5111;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;54157,44
2021;13010;5111;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;107249,64
2021;13010;5111;110005;91002;Trienios de Pers. Eventual de Gabinete;5420,16
2021;13010;5111;110006;91002;Pagas extraordinarias Pers. Eventual de Gabinete;9928,84
2021;13010;5111;120000;91002;Sueldos de Personal Funcionario;630745,36
2021;13010;5111;120005;91002;Trienios de Personal Funcionario;128282,52
2021;13010;5111;120006;91002;Pagas extraordinarias de Personal Funcionario;246466,58
2021;13010;5111;121000;91002;Complemento de destino de Personal Funcionario;376557,84
2021;13010;5111;121001;91002;Complemento específico de Personal Funcionario;734370,96
2021;13010;5111;130000;91002;Salario base de Personal Laboral Fijo;195426
2021;13010;5111;130001;91002;Antigüedad de Personal Laboral Fijo;35738,76
2021;13010;5111;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;48498,12
2021;13010;5111;130003;91002;Otras remuneraciones de Personal Laboral Fijo;29622,68
2021;13010;5111;151000;91002;Gratificaciones de Personal Funcionario;2000
2021;13010;5111;160000;91002;Seguridad social;672477,34
2021;13010;5111;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;5000
2021;13010;5111;212000;91002;Rep. y conservación edificios y otras construcc.;1000
2021;13010;5111;214000;91002;Reparación y conservación material de transporte;1000
2021;13010;5111;215000;91002;Reparación y conservación de mobiliario y enseres;3500
2021;13010;5111;216000;91002;Rep. y conserv. equipos procesos de información;1000
2021;13010;5111;220000;91002;Ordinario no inventariable;430717,7
2021;13010;5111;220001;91002;Mobiliario y enseres;1000
2021;13010;5111;220002;91002;Prensa, revistas y publicaciones periódicas;1000
2021;13010;5111;220003;91002;Libros y otras publicaciones;1000
2021;13010;5111;220004;91002;Material informático;1000
2021;13010;5111;220009;91002;Otro material de oficina;1000
2021;13010;5111;221004;91002;Vestuario;3000
2021;13010;5111;221006;91002;Productos farmacéuticos;1000
2021;13010;5111;221009;91002;Otros suministros;1000
2021;13010;5111;222000;91002;Telefónicas;38386,37
2021;13010;5111;222001;91002;Postales;157764,09
2021;13010;5111;222009;91002;Otras comunicaciones;1000
2021;13010;5111;223000;91002;Transporte;500
2021;13010;5111;225000;91002;Tributos locales;1000
2021;13010;5111;225002;91002;Tributos estatales;1000
2021;13010;5111;226001;91002;Atenciones protocolarias y representativas;11600
2021;13010;5111;226002;91002;Gastos de divulgación y promoción;60000
2021;13010;5111;226003;91002;Jurídicos, Contenciosos;1000
2021;13010;5111;226005;91002;Reuniones y conferencias;8000
2021;13010;5111;226009;91002;Otros gastos diversos;1000
2021;13010;5111;227006;91002;Estudios y trabajos técnicos;1000
2021;13010;5111;230000;91002;Dietas;5000
2021;13010;5111;231000;91002;Locomoción;2000
2021;13010;5111;233000;91002;Gastos a través de agencias de viaje;13000
2021;13010;5111;239000;91002;Otras indemnizaciones;1000
2021;13010;5111;251000;91002;Realización de cursos de formación interna;1000
2021;13010;5111;352000;91002;Intereses de demora;10000
2021;13010;5111;606000;91002;Equipos para procesos de información;2000
2021;13010;5111;740032;91002;Transferencia a S.V.A.;4911747,26
2021;13010;5111;780196;91002;Fundación San Miguel de Jánovas;90000
2021;13020;1253;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;13020;1253;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;13020;1253;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;13020;1253;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;3864,66
2021;13020;1253;120000;91002;Sueldos de Personal Funcionario;307332,68
2021;13020;1253;120005;91002;Trienios de Personal Funcionario;69981,36
2021;13020;1253;120006;91002;Pagas extraordinarias de Personal Funcionario;118221,3
