EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2014;13010;5111;239000;91002;Otras indemnizaciones;770,00
2014;13010;5111;251000;91002;Realización de cursos de formación interna;769,00
2014;13020;5131;120000;91002;Sueldos de Personal Funcionario;693.187,20
2014;13020;5131;120005;91002;Trienios de Personal Funcionario;154.650,16
2014;13020;5131;120006;91002;Pagas extraordinarias de Personal Funcionario;266.655,68
2014;13020;5131;121000;91002;Complemento de destino de Personal Funcionario;422.950,00
2014;13020;5131;121001;91002;Complemento específico de Personal Funcionario;837.956,68
2014;13020;5131;130000;91002;Salario base de Personal Laboral Fijo;6.208.804,56
2014;13020;5131;130001;91002;Antigüedad de Personal Laboral Fijo;848.175,28
2014;13020;5131;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;1.176.163,36
2014;13020;5131;130003;91002;Otras remuneraciones de Personal Laboral Fijo;3.171.845,94
2014;13020;5131;160000;91002;Seguridad social;4.294.741,48
2014;13020;5131;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.000,00
2014;13020;5131;162000;91002;Formación y perfeccionamiento de Personal Laboral;4.000,00
2014;13020;5131;202000;91002;Arrendamientos de edificios y otras construcciones;1.000,00
2014;13020;5131;203000;91002;Arrendamientos maquinaria, instalación y utillaje;1.000,00
2014;13020;5131;206000;91002;Arrendamientos de equipos procesos de información;5.000,00
2014;13020;5131;212000;91002;Rep. y conservación edificios y otras construcc.;30.000,00
2014;13020;5131;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;260.000,00
2014;13020;5131;214000;91002;Reparación y conservación material de transporte;285.000,00
2014;13020;5131;215000;91002;Reparación y conservación de mobiliario y enseres;4.748,16
2014;13020;5131;216000;91002;Rep. y conserv. equipos procesos de información;10.000,00
2014;13020;5131;220000;91002;Ordinario no inventariable;8.416,01
2014;13020;5131;220001;91002;Mobiliario y enseres;4.000,00
2014;13020;5131;220002;91002;Prensa, revistas y publicaciones periódicas;1.000,00
2014;13020;5131;220003;91002;Libros y otras publicaciones;1.000,00
2014;13020;5131;220004;91002;Material informático;1.646,29
2014;13020;5131;221000;91002;Energía eléctrica;175.000,00
2014;13020;5131;221001;91002;Agua;25.000,00
2014;13020;5131;221003;91002;Combustibles;15.000,00
2014;13020;5131;221004;91002;Vestuario;70.000,00
2014;13020;5131;221006;91002;Productos farmacéuticos;4.638,56
2014;13020;5131;221009;91002;Otros suministros;119.596,76
2014;13020;5131;222000;91002;Telefónicas;40.000,00
2014;13020;5131;222001;91002;Postales;1.000,00
2014;13020;5131;223000;91002;Transporte;1.000,00
2014;13020;5131;225000;91002;Tributos locales;125.000,00
2014;13020;5131;225001;91002;Tributos autonómicos;1.000,00
2014;13020;5131;226001;91002;Atenciones protocolarias y representativas;2.000,00
2014;13020;5131;226002;91002;Gastos de divulgación y promoción;3.000,00
2014;13020;5131;226003;91002;Jurídicos, Contenciosos;8.000,00
2014;13020;5131;226005;91002;Reuniones y conferencias;2.000,00
2014;13020;5131;226009;91002;Otros gastos diversos;1.000,00
2014;13020;5131;227000;91002;Limpieza y aseo;90.000,00
2014;13020;5131;227001;91002;Seguridad;7.954,22
2014;13020;5131;227006;91002;Estudios y trabajos técnicos;10.000,00
2014;13020;5131;227009;91002;Otros trabajos realizados por otras empresas;1.000,00
2014;13020;5131;230000;91002;Dietas;615.000,00
2014;13020;5131;231000;91002;Locomoción;10.000,00
2014;13020;5131;440088;91002;Consorcio Túnel Bielsa;80.000,00
2014;13020;5131;440097;91002;Consorcio del Portalet;50.000,00
2014;13020;5131;470050;91002;Concesión autopista Villafranca-El Burgo de Ebro;3.170.000,00
2014;13020;5131;470061;91002;Concesión Autopista Peaje 2;3.353.000,00
2014;13020;5131;470062;91002;Concesión Autopista Peaje 68;2.300.000,00
2014;13020;5131;600000;91002;Terrenos y bienes naturales;300.000,00
2014;13020;5131;603000;91002;Maquinaria, instalación y utillaje;300.000,00
2014;13020;5131;606000;91002;Equipos para procesos de información;10.000,00
2014;13020;5131;607000;12102;Bienes destinados para uso general;2.316.508,11
2014;13020;5131;607000;91001;Bienes destinados para uso general;2.316.508,11
2014;13020;5131;607000;91002;Bienes destinados para uso general;20.367.480,30
2014;13020;5131;608000;91002;Otro inmovilizado material;19.136.720,52
2014;13020;5131;740048;91002;Consorcio Túnel Bielsa;1.200.000,00
2014;13020;5131;740052;91002;Consorcio del Portalet;384.614,13
2014;13020;5131;760069;91002;Mejora de Carreteras Locales;2.300.000,00
2014;13020;5131;760119;91002;Convenios carreteras con Diputaciones Provinciales;150.000,00
2014;13020;5131;770123;91002;Mejora de la conectividad AP2 y la carretera NII;125.000,00
2014;13030;4321;120000;91002;Sueldos de Personal Funcionario;670.848,96
2014;13030;4321;120005;91002;Trienios de Personal Funcionario;126.128,40
2014;13030;4321;120006;91002;Pagas extraordinarias de Personal Funcionario;236.311,22
2014;13030;4321;121000;91002;Complemento de destino de Personal Funcionario;375.761,40
2014;13030;4321;121001;91002;Complemento específico de Personal Funcionario;675.595,48
2014;13030;4321;160000;91002;Seguridad social;483.969,71
2014;13030;4321;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.000,00
2014;13030;4321;202000;91002;Arrendamientos de edificios y otras construcciones;122.316,82
2014;13030;4321;212000;91002;Rep. y conservación edificios y otras construcc.;40.000,00
2014;13030;4321;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;234,27
2014;13030;4321;214000;91002;Reparación y conservación material de transporte;415,17
2014;13030;4321;215000;91002;Reparación y conservación de mobiliario y enseres;5.000,00
2014;13030;4321;216000;91002;Rep. y conserv. equipos procesos de información;375,06
2014;13030;4321;220000;91002;Ordinario no inventariable;4.867,76
2014;13030;4321;220001;91002;Mobiliario y enseres;1.875,65
2014;13030;4321;220002;91002;Prensa, revistas y publicaciones periódicas;896,19
2014;13030;4321;220003;91002;Libros y otras publicaciones;1.118,73
2014;13030;4321;220004;91002;Material informático;656,25
2014;13030;4321;221000;91002;Energía eléctrica;11.000,00
2014;13030;4321;221001;91002;Agua;1.311,37
2014;13030;4321;221003;91002;Combustibles;1.922,20
2014;13030;4321;221004;91002;Vestuario;75,70
2014;13030;4321;221006;91002;Productos farmacéuticos;90,07
2014;13030;4321;221009;91002;Otros suministros;8.500,00
2014;13030;4321;222000;91002;Telefónicas;4.655,44
2014;13030;4321;222001;91002;Postales;4.026,44
2014;13030;4321;222003;91002;Télex y telefax;189,23
2014;13030;4321;222009;91002;Otras comunicaciones;189,23
2014;13030;4321;223000;91002;Transporte;6.462,79
2014;13030;4321;224001;91002;Primas de vehículos;113,54
2014;13030;4321;225000;91002;Tributos locales;421.482,16
2014;13030;4321;226001;91002;Atenciones protocolarias y representativas;1.402,54
2014;13030;4321;226002;91002;Gastos de divulgación y promoción;2.000,00
2014;13030;4321;226003;91002;Jurídicos, Contenciosos;10.000,00
2014;13030;4321;226004;91002;Remuneraciones a agentes mediadores independientes;2.000,00
2014;13030;4321;226009;91002;Otros gastos diversos;541,66
2014;13030;4321;227000;91002;Limpieza y aseo;23.820,48
2014;13030;4321;227001;91002;Seguridad;7.637,39
2014;13030;4321;227006;91002;Estudios y trabajos técnicos;8.574,65
2014;13030;4321;227009;91002;Otros trabajos realizados por otras empresas;21.000,00
2014;13030;4321;230000;91002;Dietas;8.574,65
2014;13030;4321;231000;91002;Locomoción;4.287,33
2014;13030;4321;480027;91002;Organización y Colaboración Foros Urbanísticos;18.000,00
2014;13030;4321;606000;91002;Equipos para procesos de información;16.500,00
2014;13030;4321;608000;91002;Otro inmovilizado material;170.707,00
2014;13030;4321;609000;91002;Inmovilizado Inmaterial;167.000,00
2014;13030;4321;760012;91002;Documentos de Planeamiento;91.000,00
2014;13030;4321;780122;91002;Acuerdo transaccional valle de Astún;528.530,57
2014;13040;5132;120000;91002;Sueldos de Personal Funcionario;633.188,16
2014;13040;5132;120005;91002;Trienios de Personal Funcionario;126.393,96
2014;13040;5132;120006;91002;Pagas extraordinarias de Personal Funcionario;237.725,06
2014;13040;5132;121000;91002;Complemento de destino de Personal Funcionario;383.116,04
2014;13040;5132;121001;91002;Complemento específico de Personal Funcionario;690.524,20
2014;13040;5132;130000;91002;Salario base de Personal Laboral Fijo;99.656,04
2014;13040;5132;130001;91002;Antigüedad de Personal Laboral Fijo;18.925,20
2014;13040;5132;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;19.763,54
2014;13040;5132;130003;91002;Otras remuneraciones de Personal Laboral Fijo;28.511,64
2014;13040;5132;160000;91002;Seguridad social;529.620,31
2014;13040;5132;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.500,00
2014;13040;5132;162000;91002;Formación y perfeccionamiento de Personal Laboral;500,00
2014;13040;5132;212000;91002;Rep. y conservación edificios y otras construcc.;69.712,00
2014;13040;5132;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;17.916,00
2014;13040;5132;214000;91002;Reparación y conservación material de transporte;15,00
2014;13040;5132;215000;91002;Reparación y conservación de mobiliario y enseres;2.962,00
2014;13040;5132;220000;91002;Ordinario no inventariable;128.500,00
2014;13040;5132;220002;91002;Prensa, revistas y publicaciones periódicas;200,00
2014;13040;5132;220004;91002;Material informático;4.040,00
2014;13040;5132;221000;91002;Energía eléctrica;3.384,00
2014;13040;5132;221001;91002;Agua;746,00
2014;13040;5132;221003;91002;Combustibles;2.438,00
2014;13040;5132;221004;91002;Vestuario;166,00
2014;13040;5132;221009;91002;Otros suministros;278,00
2014;13040;5132;222000;91002;Telefónicas;17.142,00
2014;13040;5132;222001;91002;Postales;41.240,00
2014;13040;5132;223000;91002;Transporte;31,00
2014;13040;5132;225000;91002;Tributos locales;362,00
2014;13040;5132;226001;91002;Atenciones protocolarias y representativas;341,00
2014;13040;5132;226009;91002;Otros gastos diversos;2.434,00
2014;13040;5132;227000;91002;Limpieza y aseo;8.885,00
2014;13040;5132;227001;91002;Seguridad;7.644,00
2014;13040;5132;227006;91002;Estudios y trabajos técnicos;2.747,00
2014;13040;5132;227009;91002;Otros trabajos realizados por otras empresas;208,00
2014;13040;5132;230000;91002;Dietas;9.189,00
2014;13040;5132;231000;91002;Locomoción;21.850,00
2014;13040;5132;239000;91002;Otras indemnizaciones;17.570,00
2014;13040;5132;440071;91002;Consorcio de Transportes del área de Zaragoza;660.000,00
2014;13040;5132;440123;91002;Ayudas a servicios ferroviarios;3.496.457,55
2014;13040;5132;460010;91002;Ayudas a líneas deficitarias de Entidades Locales;90.000,00
2014;13040;5132;470004;91002;Ayudas líneas deficitarias de viajeros;1.785.000,00
2014;13040;5132;470005;91002;Establecimiento Serv.Reg.Viajeros Contratos Progr.;1.390.000,00
2014;13040;5132;470049;91002;Promoción líneas regulares viajeros interés espec;120.000,00
2014;13040;5132;480030;91002;Fundación Transpirenaica Travesía Central Pirineos;275.000,00
2014;13040;5132;603000;91002;Maquinaria, instalación y utillaje;30.000,00
2014;13040;5132;605000;91002;Mobiliario y enseres;6.000,00
2014;13040;5132;606000;91002;Equipos para procesos de información;10.000,00
2014;13040;5132;607000;91002;Bienes destinados para uso general;905.000,00
2014;13040;5132;609000;91002;Inmovilizado Inmaterial;15.000,00
2014;13040;5132;760013;91002;Ayudas equipamientos auxiliares del Transporte;50.000,00
2014;13050;4311;120000;91002;Sueldos de Personal Funcionario;351.139,44
2014;13050;4311;120005;91002;Trienios de Personal Funcionario;73.371,48
2014;13050;4311;120006;91002;Pagas extraordinarias de Personal Funcionario;132.694,68
2014;13050;4311;121000;91002;Complemento de destino de Personal Funcionario;215.472,44
2014;13050;4311;121001;91002;Complemento específico de Personal Funcionario;386.565,16
2014;13050;4311;160000;91002;Seguridad social;273.240,81
2014;13050;4311;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;500,00
2014;13050;4311;212000;91002;Rep. y conservación edificios y otras construcc.;43.780,00
2014;13050;4311;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;10.011,60
2014;13050;4311;214000;91002;Reparación y conservación material de transporte;4.171,50
2014;13050;4311;215000;91002;Reparación y conservación de mobiliario y enseres;3.823,20
2014;13050;4311;216000;91002;Rep. y conserv. equipos procesos de información;834,00
2014;13050;4311;220000;91002;Ordinario no inventariable;19.300,00
2014;13050;4311;220001;91002;Mobiliario y enseres;2.502,90
2014;13050;4311;220002;91002;Prensa, revistas y publicaciones periódicas;4.171,50
2014;13050;4311;220003;91002;Libros y otras publicaciones;1.668,60
2014;13050;4311;220004;91002;Material informático;1.668,60
2014;13050;4311;220009;91002;Otro material de oficina;647,10
2014;13050;4311;221000;91002;Energía eléctrica;5.005,80
2014;13050;4311;221001;91002;Agua;2.502,90
2014;13050;4311;221003;91002;Combustibles;5.005,80
2014;13050;4311;221004;91002;Vestuario;834,30
2014;13050;4311;221006;91002;Productos farmacéuticos;84,60
2014;13050;4311;221009;91002;Otros suministros;2.502,90
2014;13050;4311;222000;91002;Telefónicas;12.514,50
2014;13050;4311;222001;91002;Postales;16.200,00
2014;13050;4311;223000;91002;Transporte;834,30
2014;13050;4311;224000;91002;Primas de Edificios y locales;3.064,50
2014;13050;4311;225000;91002;Tributos locales;63.335,70
2014;13050;4311;225002;91002;Tributos estatales;7.508,70
2014;13050;4311;226001;91002;Atenciones protocolarias y representativas;1.701,00
2014;13050;4311;226002;91002;Gastos de divulgación y promoción;2.502,90
2014;13050;4311;226003;91002;Jurídicos, Contenciosos;834,30
2014;13050;4311;226004;91002;Remuneraciones a agentes mediadores independientes;124.025,00
2014;13050;4311;226005;91002;Reuniones y conferencias;1.251,00
2014;13050;4311;226009;91002;Otros gastos diversos;834,30
2014;13050;4311;227000;91002;Limpieza y aseo;26.292,60
2014;13050;4311;227001;91002;Seguridad;11.396,70
2014;13050;4311;227006;91002;Estudios y trabajos técnicos;2.502,90
2014;13050;4311;227009;91002;Otros trabajos realizados por otras empresas;2.502,90
2014;13050;4311;230000;91002;Dietas;8.343,30
2014;13050;4311;231000;91002;Locomoción;2.502,90
2014;13050;4311;239000;91002;Otras indemnizaciones;834,30
2014;13050;4311;251000;91002;Realización de cursos de formación interna;2.502,90
2014;13050;4311;605000;91002;Mobiliario y enseres;5.000,00
2014;13050;4311;606000;91002;Equipos para procesos de información;5.000,00
2014;13050;4311;608000;91002;Otro inmovilizado material;97.750,00
2014;13050;4311;609000;91002;Inmovilizado Inmaterial;800.000,00
2014;13050;4311;780064;91001;Plan Vivienda 2006-2008 Cesión Vivienda Alquiler;30.000,00
2014;13050;4311;780126;39001;Urbanización de suelo para vivienda protegida;647.745,00
2014;13050;4311;780126;91002;Urbanización de suelo para vivienda protegida;1.574.552,00
2014;13050;4311;780135;39001;Ayudas eficiencia energética;200.000,00
2014;13050;4311;780135;91001;Ayudas eficiencia energética;200.000,00
2014;13050;4312;120000;91002;Sueldos de Personal Funcionario;544.670,28
2014;13050;4312;120005;91002;Trienios de Personal Funcionario;99.712,20
2014;13050;4312;120006;91002;Pagas extraordinarias de Personal Funcionario;199.301,28
2014;13050;4312;121000;91002;Complemento de destino de Personal Funcionario;310.405,64
2014;13050;4312;121001;91002;Complemento específico de Personal Funcionario;515.699,32
2014;13050;4312;130000;91002;Salario base de Personal Laboral Fijo;16.568,28
2014;13050;4312;130001;91002;Antigüedad de Personal Laboral Fijo;3.514,68
